"","CELL_PERC_DW.13.comps"
"Wave_2044",4.02067943401374
"Wave_2045",1.15606961492433
"Wave_2046",-0.803077523807686
"Wave_2047",-1.02168526088126
"Wave_2048",-1.4224197962115
"Wave_2049",-3.2418073035266
"Wave_2050",-4.44856739484146
"Wave_2051",-4.38399094912236
"Wave_2052",-5.7678851516494
"Wave_2053",-7.23463993928272
"Wave_2054",-7.4254255901545
"Wave_2055",-7.74136907204792
"Wave_2056",-8.58778413157797
"Wave_2057",-10.1493517639883
"Wave_2058",-11.1574255228063
"Wave_2059",-12.9176752715137
"Wave_2060",-13.4547368109823
"Wave_2061",-12.5445560922617
"Wave_2062",-12.6730521433569
"Wave_2063",-11.6816860509892
"Wave_2064",-8.65659662122402
"Wave_2065",-5.50124186528666
"Wave_2066",-5.46980320680597
"Wave_2067",-6.04830094338646
"Wave_2068",-5.86630616454288
"Wave_2069",-6.88589285646795
"Wave_2070",-4.7548725123855
"Wave_2071",-4.00276619933498
"Wave_2072",-4.76135234728372
"Wave_2073",-4.1401880169148
"Wave_2074",-2.51736706818855
"Wave_2075",-1.89743137661172
"Wave_2076",-2.8389221868653
"Wave_2077",-4.36453747283846
"Wave_2078",-4.63318669161931
"Wave_2079",-3.40289943874324
"Wave_2080",-1.34410022806608
"Wave_2081",-0.310789534725289
"Wave_2082",-0.900344280152972
"Wave_2083",0.266105258325873
"Wave_2084",2.13021996353613
"Wave_2085",5.86318157113844
"Wave_2086",6.2267211873347
"Wave_2087",5.72565310061001
"Wave_2088",6.63542431961554
"Wave_2089",4.66615743895527
"Wave_2090",2.54846348744268
"Wave_2091",2.77910023558259
"Wave_2092",4.09905506710847
"Wave_2093",5.96209386275423
"Wave_2094",8.92349211888912
"Wave_2095",10.8843546134175
"Wave_2096",7.81711209078592
"Wave_2097",4.08640635764805
"Wave_2098",7.30269333832525
"Wave_2099",8.91451959068072
"Wave_2100",7.12464185587701
"Wave_2101",5.82451921508132
"Wave_2102",8.25218472774299
"Wave_2103",10.6266164165312
"Wave_2104",10.6753697703428
"Wave_2105",9.78880098296896
"Wave_2106",9.16270952039465
"Wave_2107",9.89720342231872
"Wave_2108",10.4722713290345
"Wave_2109",10.0308043246708
"Wave_2110",10.494681725104
"Wave_2111",15.1012256870761
"Wave_2112",18.8854408141105
"Wave_2113",16.8708355725518
"Wave_2114",15.5522645348992
"Wave_2115",16.3972550381458
"Wave_2116",16.8467646920568
"Wave_2117",16.455110729466
"Wave_2118",17.2023634922936
"Wave_2119",21.470703669803
"Wave_2120",23.3297335211321
"Wave_2121",22.1701971020393
"Wave_2122",23.0423335936932
"Wave_2123",23.0846666263422
"Wave_2124",21.9188274978945
"Wave_2125",21.6504510699605
"Wave_2126",21.7297981050859
"Wave_2127",21.6102452923501
"Wave_2128",20.81339642869
"Wave_2129",19.6410412762505
"Wave_2130",24.7834045726262
"Wave_2131",28.4883618520789
"Wave_2132",22.0487744175247
"Wave_2133",17.2440236490586
"Wave_2134",20.5707358138642
"Wave_2135",21.8622753239157
"Wave_2136",20.5762425095567
"Wave_2137",19.0147373532569
"Wave_2138",14.9026374511382
"Wave_2139",12.1828279035657
"Wave_2140",12.5735784858799
"Wave_2141",13.0807456614976
"Wave_2142",12.0434128515482
"Wave_2143",11.227099578103
"Wave_2144",9.09564092168363
"Wave_2145",6.51188036415912
"Wave_2146",5.77971505752307
"Wave_2147",7.83998833865893
"Wave_2148",8.56239454118703
"Wave_2149",6.64716801791382
"Wave_2150",4.21359374575121
"Wave_2151",1.33674524801411
"Wave_2152",2.74764411138034
"Wave_2153",4.64268701756827
"Wave_2154",1.45794226397804
"Wave_2155",-1.04142250438988
"Wave_2156",-1.35169018990746
"Wave_2157",-5.07490696172783
"Wave_2158",-6.99701099586546
"Wave_2159",-6.82192502315564
"Wave_2160",-9.31966532559538
"Wave_2161",-11.1241752431012
"Wave_2162",-9.83255771838583
"Wave_2163",-7.94025092481566
"Wave_2164",-10.6250939463157
"Wave_2165",-15.1626416455059
"Wave_2166",-15.6207652060192
"Wave_2167",-16.2163683134677
"Wave_2168",-17.1964117073423
"Wave_2169",-17.2467606604452
"Wave_2170",-14.1602485501412
"Wave_2171",-12.8296246615739
"Wave_2172",-16.3037574628281
"Wave_2173",-19.2453404994219
"Wave_2174",-18.8289269181433
"Wave_2175",-17.2010181568251
"Wave_2176",-17.0582782312531
"Wave_2177",-18.9999060676154
"Wave_2178",-19.8221567708127
"Wave_2179",-17.9871913104952
"Wave_2180",-18.9926120075041
"Wave_2181",-20.9898608130472
"Wave_2182",-19.1972374399552
"Wave_2183",-14.4958604145883
"Wave_2184",-11.5845916489923
"Wave_2185",-12.4285263570177
"Wave_2186",-15.0152959234087
"Wave_2187",-15.884358144014
"Wave_2188",-14.5759174982081
"Wave_2189",-10.9553885548982
"Wave_2190",-6.06745838547561
"Wave_2191",-9.08866776439135
"Wave_2192",-13.4379598704968
"Wave_2193",-9.90340634979085
"Wave_2194",-6.10043418087978
"Wave_2195",-6.94205299022803
"Wave_2196",-6.58320295017337
"Wave_2197",-4.66340349743609
"Wave_2198",-1.21029397230628
"Wave_2199",2.55297596274885
"Wave_2200",2.58421369490372
"Wave_2201",3.23515350197604
"Wave_2202",7.10948343441802
"Wave_2203",10.1961978053219
"Wave_2204",9.34456006743946
"Wave_2205",8.13499468181268
"Wave_2206",10.8776008312598
"Wave_2207",11.6857095635064
"Wave_2208",8.12998071982539
"Wave_2209",8.83144120168914
"Wave_2210",8.98399234048799
"Wave_2211",6.51951356658769
"Wave_2212",5.47450318069814
"Wave_2213",9.2012307579575
"Wave_2214",11.9330949289316
"Wave_2215",12.6935595507252
"Wave_2216",15.52201434882
"Wave_2217",17.2593389128327
"Wave_2218",12.9476311980098
"Wave_2219",9.09047384853306
"Wave_2220",10.4583498062323
"Wave_2221",13.687171109994
"Wave_2222",12.7970002369495
"Wave_2223",8.95786116147987
"Wave_2224",10.4309499744294
"Wave_2225",14.0212082299881
"Wave_2226",12.7383727253818
"Wave_2227",7.47679914897132
"Wave_2228",2.92894854779356
"Wave_2229",3.13255113353283
"Wave_2230",7.35373579055079
"Wave_2231",4.23255478814613
"Wave_2232",-1.15996338421282
"Wave_2233",-0.484975139841225
"Wave_2234",-1.57879777023117
"Wave_2235",-7.07147643624108
"Wave_2236",-9.02843400746018
"Wave_2237",-3.76835121587259
"Wave_2238",-2.00181169271477
"Wave_2239",-5.97378458034547
"Wave_2240",-10.8786955148634
"Wave_2241",-12.2643890918119
"Wave_2242",-11.7325278028086
"Wave_2243",-11.5543311948949
"Wave_2244",-12.8392659304863
"Wave_2245",-16.0188669479794
"Wave_2246",-17.9001414555132
"Wave_2247",-12.7615901115864
"Wave_2248",-10.7010277848999
"Wave_2249",-14.0873382207845
"Wave_2250",-13.0103303556217
"Wave_2251",-12.0145774943088
"Wave_2252",-16.3468381115351
"Wave_2253",-18.1613114009878
"Wave_2254",-19.2047911958943
"Wave_2255",-21.8654800515205
"Wave_2256",-22.6976274809044
"Wave_2257",-19.387909610056
"Wave_2258",-17.9164664104132
"Wave_2259",-18.7007993967731
"Wave_2260",-19.2476013277826
"Wave_2261",-19.9866711091621
"Wave_2262",-19.3645729702352
"Wave_2263",-19.0227229408701
"Wave_2264",-16.5854304864675
"Wave_2265",-15.0981776217213
"Wave_2266",-11.6988505852552
"Wave_2267",-9.13897829110992
"Wave_2268",-10.0059539188424
"Wave_2269",-10.4147445710617
"Wave_2270",-6.61547726742034
"Wave_2271",-3.85720433081437
"Wave_2272",-7.31906389008284
"Wave_2273",-9.18506436858765
"Wave_2274",-4.75637832218361
"Wave_2275",0.112586125637508
"Wave_2276",3.25589860968871
"Wave_2277",7.11308000686335
"Wave_2278",12.0491059175095
"Wave_2279",17.4593159999038
"Wave_2280",21.6409531199725
"Wave_2281",20.8120200373693
"Wave_2282",18.2033248479999
"Wave_2283",22.8413759400947
"Wave_2284",29.1671774911504
"Wave_2285",29.3818520879693
"Wave_2286",29.9436219782117
"Wave_2287",36.9501944321515
"Wave_2288",41.6472971727637
"Wave_2289",38.3461775388194
"Wave_2290",35.8341467522629
"Wave_2291",38.9826077647285
"Wave_2292",41.1578672984053
"Wave_2293",38.7320386546873
"Wave_2294",32.1400441659357
"Wave_2295",30.4702843885153
"Wave_2296",33.208127682455
"Wave_2297",29.473097423923
"Wave_2298",27.6228504685168
"Wave_2299",30.7379925813465
"Wave_2300",26.5651407753511
"Wave_2301",20.8319581174331
"Wave_2302",17.6375996685528
"Wave_2303",10.517991546939
"Wave_2304",4.11545260718281
"Wave_2305",1.15814404211011
"Wave_2306",-6.48426077301304
"Wave_2307",-18.0905943112005
"Wave_2308",-23.6443325881446
"Wave_2309",-26.8335744236293
"Wave_2310",-34.6957887298446
"Wave_2311",-45.6775411457811
"Wave_2312",-52.3836948758894
"Wave_2313",-58.6334309848721
"Wave_2314",-59.812948911471
"Wave_2315",-57.8906416210728
"Wave_2316",-56.03203936431
"Wave_2317",-48.4846353765012
"Wave_2318",-40.3811698737576
"Wave_2319",-34.2784086841712
"Wave_2320",-32.4084432357292
"Wave_2321",-25.5746025570869
"Wave_2322",-15.1828025142771
"Wave_2323",-7.65365999548449
"Wave_2324",-8.02793810444956
"Wave_2325",-11.590747815457
"Wave_2326",-9.44409869360515
"Wave_2327",-5.47767507927126
"Wave_2328",-2.97872123785088
"Wave_2329",0.755832792468189
"Wave_2330",0.157150809112564
"Wave_2331",-0.814924029784726
"Wave_2332",2.97069388168211
"Wave_2333",4.76334234746293
"Wave_2334",0.704576147869515
"Wave_2335",-2.92263581940934
"Wave_2336",3.55250575313583
"Wave_2337",12.8789494205006
"Wave_2338",6.99854844678738
"Wave_2339",-1.97576350078691
"Wave_2340",2.46265084627309
"Wave_2341",6.63779757831027
"Wave_2342",3.1078662876444
"Wave_2343",-1.21517311167789
"Wave_2344",-3.87798303528851
"Wave_2345",-6.20212275581092
"Wave_2346",-12.3250470362916
"Wave_2347",-21.294502857944
"Wave_2348",-20.9774006400349
"Wave_2349",-14.733526382858
"Wave_2350",-20.9871005636308
"Wave_2351",-29.7180490857388
"Wave_2352",-24.8403570193723
"Wave_2353",-22.8671230261843
"Wave_2354",-33.4925307067162
"Wave_2355",-33.0497647055015
"Wave_2356",-25.9108242702763
"Wave_2357",-23.4505082990689
"Wave_2358",-22.2471500004405
"Wave_2359",-27.1842871427289
"Wave_2360",-25.775330020754
"Wave_2361",-18.8663138385651
"Wave_2362",-18.9577666028335
"Wave_2363",-19.5395783992584
"Wave_2364",-17.2776922395619
"Wave_2365",-10.7151019342879
"Wave_2366",-3.02608845769643
"Wave_2367",-0.126979641415141
"Wave_2368",0.126404975772791
"Wave_2369",-0.291293311193078
"Wave_2370",-1.6464233326705
"Wave_2371",-7.10860822025281
"Wave_2372",-7.66343031119873
"Wave_2373",0.497017174222406
"Wave_2374",5.09193404239345
"Wave_2375",8.15181707929085
"Wave_2376",16.0911343038432
"Wave_2377",20.8068831137462
"Wave_2378",8.55208288556077
"Wave_2379",-1.44359421383352
"Wave_2380",8.24160298106816
"Wave_2381",19.6151420119795
"Wave_2382",18.6602088260307
"Wave_2383",16.1227134066971
"Wave_2384",20.1442060581631
"Wave_2385",23.3637513562827
"Wave_2386",21.988874067049
"Wave_2387",14.548506098883
"Wave_2388",5.34499197931939
"Wave_2389",12.1957134141106
"Wave_2390",26.0168804838888
"Wave_2391",29.5006990413005
"Wave_2392",29.3234549766127
"Wave_2393",26.4181337407097
"Wave_2394",21.2121490604111
"Wave_2395",29.1019864158474
"Wave_2396",41.6803387631665
"Wave_2397",43.2312451154442
"Wave_2398",46.1674804411238
"Wave_2399",45.7467930028796
"Wave_2400",33.3592661321715
